reactions,bnumber,gene_name,Chemostat_vilu_011,Chemostat_heinmann_012,galactose_heinmann,Chemostat_heinmann_02,Chemostat_vilu_021,acetate_heinmann,Chemostat_vilu_031,Chemostat_heinmann_035,glucosamine_heinmann,pyruvate_heinmann,succinate_heinmann,Chemostat_vilu_04,fumarate_heinmann,glycerol_heinmann,Chemostat_vilu_049,pH6_heinmann,Chemostat_heinmann_05,anaerobic_heinmann,glucose_heinmann,NaCl_50mM_heinmann,42Cdeg_henimann
ICDHyr,b1136,icd,1.3189761439367166e+17,1.390979669488253e+17,1.7510039392388637e+17,1.9670078738975824e+17,2.0390113994482448e+17,2.6150509343171645e+17,2.7590466549575274e+17,3.047060757164378e+17,3.328852326265737e+17,3.2166684133868934e+17,3.434763376966106e+17,3.407078384919883e+17,4.3278084199081664e+17,2.7140223268903082e+17,4.055110114880747e+17,4.1257371619800806e+17,4.1257371619800806e+17,4.486717371417471e+17,4.8454971218009805e+17,5.2053771017115e+17,5.2053771017115e+17
ICHORS,b2265,menF,8360431050447.308,9120470297578.672,13402629201176.094,15200783766796.816,15960822966978.164,22863308532021.188,23561214726315.613,26601371496137.195,27659459797212.266,30988700149144.29,30678279271378.793,30401567588863.902,35695143112366.16,36287513667757.625,37241920451412.19,310226.6841814583,310226.6841814583,-250796.28491297967,-221081.08527874036,305472.25223998,305472.25223998
ICHORSi,b0593,entC,8360431050447.308,9120470297578.672,13402629201176.094,15200783766796.816,15960822966978.164,22863308532021.188,23561214726315.613,26601371496137.195,27659459797212.266,30988700149144.29,30678279271378.793,30401567588863.902,35695143112366.16,36287513667757.625,37241920451412.19,310226.6841814583,310226.6841814583,-249607.6769276101,-223458.30124947953,303095.03626924084,303095.03626924084
ICHORT,b0595,entB,212682878564.6821,232017687154.0646,326282719833.53406,386696143551.2456,406030950180.12146,556599933537.343,599379024654.488,676718248581.5184,788322932619.0598,757779705561.2438,757933494552.6028,773392290965.4674,890079973146.468,927860665530.3053,947405562142.3105,0.0,0.0,0.0,0.0,0.0,0.0
ICL,b4015,aceA,43857999014719.89,47845090263155.164,66665927886639.9,79741816434945.61,83728907277136.94,113724229366349.9,123599815049364.62,139548178339124.69,37033586391040.63,1.6940075066198525e+17,10211909936726.676,159483633148322.62,11881878448437.4,36287513755306.04,195367450458119.25,2448532.449861318,2448532.449861318,-1760477.002330507,120346.55851866915,733668.2789693683,733668.2789693683
ICYSDS,b2530,iscS,33288099434770.547,36314290293831.02,51330390412124.99,60388694602888.19,63408129332489.53,87563607173625.14,93602476633716.5,105680215554162.88,117757954475480.61,120777389204829.67,120777389205000.0,120777389205637.06,141913432315875.0,141913432316906.4,147952301776083.12,150971736509113.25,150971736509113.25,166068910156872.78,181166083807499.9,196263257458124.9,196263257458124.9
IDOND,b4267,idnD,8360431040641.292,9120470253303.025,13402629214250.78,15200783824741.455,15960822906656.309,22863308529643.973,23561214727504.223,26601371515154.926,70127.87113680475,30988700041575.266,30678279224428.773,30401567584109.473,35695142868107.22,36287513453808.19,37241920445469.15,417201.4028647197,417201.4028647197,-249607.6769276101,-51110.14337089159,-28526.591648869722,-28526.591648869722
IDOND2,b4267,idnD,7021884337880.193,7660237482862.487,11159170863472.6,12767062465098.238,13405415598974.475,19036232577809.18,19788946765277.27,22342359187715.895,0.0,24854526606206.316,25543059982377.336,25534124977072.2,29720153928939.03,24191675802661.062,31279303213827.902,348707.86770779814,348707.86770779814,-462875.3690656209,-171308.12589138956,103111.74273081037,103111.74273081037
IDONt2rpp,b4265,idnT,8360431040641.292,9120470253303.025,13402629214250.78,15200783824741.455,15960822911113.586,22863308529643.973,23561214726315.613,26601371497325.805,138472.83029555512,30988700203225.95,30678279225617.383,30401567584109.473,35695143030352.21,36287513453808.19,37241920445469.15,418390.0108500893,418390.0108500893,-249607.6769276101,-230589.94916169692,259116.5408105667,259116.5408105667
IDONtex,nan,nan,8360431087763.025,9120470306606.332,13402629189860.305,15200783828210.355,15960822977972.787,22863308539375.703,23561214689389.934,26601371480155.35,239504.50905196872,30988700187274.527,30678279295691.457,30401567701038.78,35695143045924.83,36287513606841.47,37241920439971.84,204118.75555002756,204118.75555002756,-378573.32098667236,-114106.36659547889,0.0,0.0
IG3PS,nan,nan,1743465362183563.0,1901962213290693.8,2694449877015116.0,3169937022155378.5,3328433873260152.0,4596414496083261.0,4913402384333888.0,5547389788765753.0,6180694233267977.0,6339909136805625.0,6339891875743331.0,6339874044310384.0,7449387197522988.0,7449361150676297.0,7766345704273882.0,7923966965730998.0,7923966965730998.0,8716363662285636.0,9508760358864536.0,1.0301157055441428e+16,1.0301157055441428e+16
IGPDH,b2022,hisB,1743465362183563.0,1901962213290693.8,2694449877015116.0,3169937022155378.5,3328433873260152.0,4596414496083261.0,4913402384333888.0,5547389788765753.0,6180694233267977.0,6339909136805625.0,6339891875743331.0,6339874044310384.0,7449387197522988.0,7449361150676297.0,7766345704273882.0,7923966965730998.0,7923966965730998.0,8716363662285636.0,9508760358864536.0,1.0301157055441428e+16,1.0301157055441428e+16
IGPS,b1262,trpC,1046175016119551.9,1141281835767063.2,1616814272637477.8,1902136392946678.5,1997243212590841.5,2758094935674737.0,2948311409063297.0,3328738687653933.0,3708429587933218.5,3804261410891425.0,3804259060409732.5,3804272785893348.0,4470003739577492.5,4470030465976608.5,4660234162726113.0,4754396907616785.0,4754396907616785.0,5229836598354176.0,5705276289120129.0,6180715979886561.0,6180715979886561.0
ILETA,b3770,ilvE,8360431013173.305,9120470301192.086,13402629211023.896,15200783819668.979,15960822980209.553,22863308533597.49,23561214787080.875,26601371484513.445,138254.60929824118,30988700113444.26,30678279263016.746,30401567605462.625,35695142928145.85,36287513458576.55,37241920387594.16,723216.886098013,723216.886098013,-266011.39572569873,-41601.27948793501,-22583.551722021864,-22583.551722021864
ILETRS,b0026,ileS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ILEabcpp,nan,nan,2813183941240.816,3068927953063.8203,4462894235636.144,5114879928647.77,5370623905323.266,7613172460385.732,7928063840117.67,8951039840831.113,19314.87976225554,10356052749607.012,10215451992937.375,10229759858484.146,11885999832543.104,12266201828406.451,12531455850329.809,146793.0861931421,146793.0861931421,-102330.80024388489,-29715.199634239292,0.0,0.0
ILEt2rpp,b0401,brnQ,8360431022217.868,9120470287178.352,13402629194638.748,15200783762933.84,15960822996990.514,22863308571839.555,23561214729881.438,26601371569236.586,194337.40560792503,30988700142012.64,30678279115076.84,30401567547856.93,35695143153373.14,36287513678455.1,37241920307590.625,307849.4682107192,307849.4682107192,-519421.68960650294,-143821.56622971818,269814.0126788928,269814.0126788928
ILEtex,nan,nan,8360431026972.3,9120470285692.592,13402629166409.309,15200783768579.727,15960822995207.602,22863308558764.87,23561214750682.074,26601371515154.926,79636.73501976133,30988700128937.95,30678279345072.484,30401567563903.133,35695143156938.96,36287513607138.62,37241920465675.49,463557.11429413303,463557.11429413303,-370845.6914353064,-146198.78220045732,265059.58073741454,265059.58073741454
IMPC,b4006,purH,8360431003563.455,9120470310219.238,13402629157151.168,15200783763556.002,15960822865417.182,22863308558495.58,23561214838527.637,26601371473070.773,104565.00171292239,30988700020774.625,30678279168564.195,30401567528114.89,35695143162882.01,36287513691678.36,37241920398704.86,535059.3134140213,535059.3134140213,-500403.9618405897,-76860.22105393707,89535.61089791729,89535.61089791729
IMPD,b2508,guaB,4485645179492539.0,4893431104903141.0,6932401259541886.0,8155718508180430.0,8563504433575135.0,1.1825860972154714e+16,1.2641363687664882e+16,1.4272507389308888e+16,1.5899998688535376e+16,1.631145797073637e+16,1.6311427943721214e+16,1.6311437016358186e+16,1.916588497616175e+16,1.916586254494212e+16,1.9981510345020904e+16,2.0384613703282984e+16,2.0384613703282984e+16,2.2423075073539172e+16,2.4461536443890856e+16,2.6499997814227636e+16,2.6499997814227636e+16
IMPtex,nan,nan,8360431047772.94,9120470305898.926,13402629203256.156,15200783775711.375,15960822920622.451,22863308527861.06,23561214700760.543,26601371558539.117,74882.30307828303,30988700156275.934,30678279368844.645,30401567584109.473,35695143082056.66,36287513640419.64,37241920451412.19,454048.2504111764,454048.2504111764,-280511.484547219,-230589.94916169692,253173.5008837188,253173.5008837188
INDOLEt2pp,nan,nan,8360431021029.26,9120470316893.55,13402629199690.334,15200783767093.967,15960822926862.643,22863308539747.14,23561214720372.574,26601371514560.62,191960.18963718583,30988700140824.035,30678279164404.07,30401567556177.184,35695143085622.48,36287513647551.3,37241920326608.36,416012.7948793502,416012.7948793502,-477820.41011856793,-230589.94916169692,269814.0126788928,269814.0126788928
INDOLEt2rpp,b3161,mtr,8360431021029.26,9120470316893.55,13402629199690.334,15200783767093.967,15960822926862.643,22863308539747.14,23561214720372.574,26601371514560.62,191960.18963718583,30988700140824.035,30678279164404.07,30401567556177.184,35695143085622.48,36287513647551.3,37241920326608.36,416012.7948793502,416012.7948793502,-477820.41011856793,-230589.94916169692,269814.0126788928,269814.0126788928
INDOLEtex,nan,nan,8360431047772.94,9120470305898.926,13402629193152.988,15200783772739.855,15960822926862.643,22863308529049.668,23561214700760.543,26601371563887.85,79636.73501976133,30988700161030.367,30678279362307.297,30401567569251.87,35695143086216.79,36287513641608.25,37241920445469.15,450482.4264550677,450482.4264550677,-261493.7567813058,-230589.94916169692,262682.36476667534,262682.36476667534
INOSTt4pp,b3679,yidK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INSH,b0030,rihC,1873485942355.314,2043802874503.5657,2975606848531.4966,3406338096644.848,3576654984325.1772,5076035212318.02,5279823997708.519,5961091643718.243,0.0,6902068765835.388,6811088827838.44,6812676177408.295,7924916189015.7,8164690591172.813,8345528328521.54,0.0,0.0,-68605.06568074772,0.0,0.0,0.0
INSK,b0477,gsk,2414564912829.8926,2634070852699.539,3824769326441.1924,4390118052354.546,4609623932866.74,6524606497640.643,6804682914014.224,7682706558871.517,0.0,8879869342232.998,8754800265033.711,8780236084241.006,10186485612753.828,10535084635934.111,10755789217625.232,0.0,0.0,-87084.54465199291,0.0,0.0,0.0
INSTtex,nan,nan,8360431086611.5625,9120470306197.748,13402629193426.127,15200783829547.54,15960822985768.385,22863308539375.703,23561214685155.52,26601371495087.24,245001.82098430302,30988700182817.246,30678279278530.93,30401567703861.723,35695143044587.65,36287513615684.06,37241920477858.72,252480.242954752,252480.242954752,-378573.32098667236,-102833.16273423936,0.0,0.0
INSt2pp,b2964,nupG,8360431021326.412,9120470317190.703,13402629193152.988,15200783765013.904,15960822920622.451,22863308543312.965,23561214720372.574,26601371513966.316,179479.80579080535,30988700150332.9,30678279169158.504,30401567560337.312,35695143082056.66,36287513532256.31,37241920458543.84,303095.03626924084,303095.03626924084,-489706.4899722636,-227024.1252055882,260305.14879593623,260305.14879593623
INSt2rpp,b2406,xapB,8360431021326.412,9120470317190.703,13402629193152.988,15200783765013.904,15960822920622.451,22863308543312.965,23561214720372.574,26601371513966.316,179479.80579080535,30988700150332.9,30678279169158.504,30401567560337.312,35695143082056.66,36287513532256.31,37241920458543.84,303095.03626924084,303095.03626924084,-489706.4899722636,-227024.1252055882,260305.14879593623,260305.14879593623
INStex,b0411,tsx,8360431048070.091,9120470305601.775,13402629203256.156,15200783775414.225,15960822920622.451,22863308527861.06,23561214700166.234,26601371558539.117,74882.30307828303,30988700158653.152,30678279366467.43,30401567584109.473,35695143082650.96,36287513640419.64,37241920452600.8,454048.2504111764,454048.2504111764,-280511.484547219,-230589.94916169692,253173.5008837188,253173.5008837188
IPDDI,b2889,idi,10918168250296.918,11910729094916.213,17355495910710.842,19851215044206.08,20843775852467.06,29606433939615.68,30769383377007.293,34739626391382.965,175240.2322135952,40289562849084.414,39979141958244.234,39702430326096.61,46623656890908.79,47216027414802.15,48635477120536.89,1447839.9391884836,1447839.9391884836,-559965.3852978853,-41292.15272318533,-182834.07399365873,-182834.07399365873
IPDPS,b0029,ispH,43960083613818.82,47956454587713.49,67938315025416.375,79927424359865.47,83923795594917.69,115894773048088.0,123887508342788.36,139872993576106.58,155857822568253.0,159854859457562.06,159854860790076.38,159854849200392.75,187829460711569.06,187829458293215.97,195822190650947.06,199817743423136.06,199817743423136.06,219799531839266.8,239781292593073.03,259763066445365.78,259763066445365.78
IPMD,b0073,leuB,8290731572809769.0,9044434443070328.0,1.2812922458735602e+16,1.5074057405115922e+16,1.582776027537274e+16,2.1857338311954588e+16,2.3364788977921324e+16,2.6379600458948124e+16,2.9392581156524452e+16,3.0148137872962324e+16,3.014806674523133e+16,3.0148114810233704e+16,3.5424005866983828e+16,3.5423932197232164e+16,3.69314406425317e+16,3.768279635454998e+16,3.768279635454998e+16,4.145107598993921e+16,4.5219355625409656e+16,4.898763526085985e+16,4.898763526085985e+16
IPPMIa,nan,nan,8360431006171.66,9120470290744.176,13402629159871.967,15200783792054.736,15960822907844.916,22863308633052.87,23561214794660.574,26601371522286.574,179396.23179183403,30988700065941.734,30678279238097.766,30401567580543.645,35695143108206.03,36287513767600.695,37241920357512.16,679716.6196334525,679716.6196334525,-288664.59244686336,-39224.063517195864,0.0,0.0
IPPMIb,nan,nan,8360431006681.23,9120470292272.883,13402629159660.709,15200783791332.748,15960822906955.78,22863308636451.543,23561214794154.484,26601371521696.91,174047.49585767096,30988700089458.523,30678279234870.88,30401567571968.027,35695143166197.11,36287513773887.32,37241920364648.45,680905.227618822,680905.227618822,-274401.2966224285,-37524.72553811281,0.0,0.0
IPPS,b0074,leuA,8290731572809769.0,9044434443070328.0,1.2812922458735602e+16,1.5074057405115922e+16,1.582776027537274e+16,2.1857338311954588e+16,2.3364788977921324e+16,2.6379600458948124e+16,2.9392581156524176e+16,3.0148137872962324e+16,3.014806674523133e+16,3.0148114810233704e+16,3.5424005866983828e+16,3.5423932197232164e+16,3.69314406425317e+16,3.768279635454644e+16,3.768279635454644e+16,4.1451075989940504e+16,4.52193556254104e+16,4.898763526086523e+16,4.898763526086523e+16
ISETACabcpp,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ISETACtex,nan,nan,8360431045692.876,9120470306790.383,13402629205930.527,15200783760853.775,15960822953903.475,22863308606309.19,23561214786340.32,26601371532984.043,134312.7023467616,30988700140824.035,30678279409257.312,30401567692272.797,35695143216369.36,36287513825842.49,37241920318288.1,673940.7277045472,673940.7277045472,-41601.27948793501,45167.10344404373,0.0,0.0
K2L4Aabcpp,b0914,msbA,358039980997682.7,390589070179566.75,553333271977670.1,650981783632250.1,683530872814213.8,943921463962002.9,1009021764630036.8,1139218121356978.8,1269306793498246.8,1301961441668775.8,1301959017873581.8,1301963567265408.0,1529801590571481.5,1529807500005688.2,1594905369900015.8,1627316401921391.2,1627316401921391.2,1790048042109655.0,1952779682304210.0,2115511322495569.2,2115511322495569.2
K2L4Aabctex,nan,nan,358039980997682.7,390589070179566.75,553333271977670.1,650981783632250.1,683530872814213.8,943921463962002.9,1009021764629900.5,1139218121356889.0,1269306793498252.5,1301961441668775.8,1301959017873646.8,1301963567265408.0,1529801590571481.5,1529807500005688.2,1594905369900015.8,1627316401921391.2,1627316401921391.2,1790048042109655.0,1952779682304210.0,2115511322495569.2,2115511322495569.2
KARA1,b3774,ilvC,8360431037658.164,9120470296204.344,13402629218828.78,15200783739170.967,15960822966077.422,22863308476379.477,23561214652984.07,26601371435388.188,121544.45250392442,30988700033366.445,30678279127315.785,30401567540112.4,35695143164182.04,36287513855037.67,37241920418251.88,415399.918886894,415399.918886894,-484506.33003627165,-111413.42662862595,-121052.29450998234,-121052.29450998234
KARA2,b3774,ilvC,5354380862999258.0,5841142759754793.0,8275434205973386.0,9735237932888028.0,1.0221999829487538e+16,1.4116917174754612e+16,1.5089618795876568e+16,1.7036666382447964e+16,1.8954072440844852e+16,1.947106299833273e+16,1.947075257743e+16,1.947047586579325e+16,2.2877782443616756e+16,2.2878374814141244e+16,2.3851332935906644e+16,2.430009287353803e+16,2.430009287353803e+16,2.6730102159808536e+16,2.9160111447401964e+16,3.1590120734574988e+16,3.1590120734574988e+16
KAS14,nan,nan,584517792455.1375,637655775757.8406,922926912975.2537,1062759627831.144,1115897602716.6687,1574404728436.1995,1647277406288.5073,1859829329484.7837,0.0,2109065570704.9414,2112556350162.8943,2125519257374.2627,2458025793309.7856,2299912840053.178,2603761102325.137,35579.30856205871,35579.30856205871,-27838.26690734223,0.0,0.0,0.0
KAS15,b1091,fabH,605691178610.8068,660754015766.8348,955837165551.0167,1101256692840.354,1156319521939.9067,1630545747929.1836,1706947859085.1108,1927199194759.8965,0.0,2183364573679.5107,2187887087176.0576,2202513390435.4053,2545675476857.0244,2375182712597.6094,2698078914023.234,37654.72953651261,37654.72953651261,-28973.480393369027,0.0,0.0,0.0
KDOCT2,b0918,kdsB,716079961995233.0,781178140359107.9,1106666543955813.9,1301963567264894.8,1367061745628427.5,1887842927923088.8,2018043529259801.0,2278436242713276.0,2538613586996433.0,2603922883337551.5,2603918035747925.0,2603927134529673.5,3059603181142963.0,3059808665903637.5,3190024818795159.0,3254632803840000.0,3254632803840000.0,3580096084224000.5,3905559364607215.5,4231022644991850.0,4231022644991850.0
KDOPP,b3198,kdsC,716079961995233.0,781178140359107.9,1106666543955813.9,1301963567264894.8,1367061745628427.5,1887842927923088.8,2018043529259760.0,2278436242713276.0,2538613586996433.0,2603922883337551.5,2603918035747925.0,2603927134529673.5,3059603181142963.0,3059808665903637.5,3190024818795159.0,3254632803840000.0,3254632803840000.0,3580096084224000.5,3905559364607215.5,4231022644991850.0,4231022644991850.0
KDOPS,b1215,kdsA,716079961995233.0,781178140359107.9,1106666543955813.9,1301963567264894.8,1367061745628427.5,1887842927923088.8,2018043529259760.0,2278436242713276.0,2538613586996433.0,2603922883337551.5,2603918035747925.0,2603927134529673.5,3059603181142963.0,3059808665903637.5,3190024818795159.0,3254632803840000.0,3254632803840000.0,3580096084224000.5,3905559364607215.5,4231022644991850.0,4231022644991850.0
